year,field,total_checked,had_data,pct_available
1996,boxscore,2303,2303,100.0
1996,draft,1,1,100.0
1996,linescore,2303,2303,100.0
1996,playbyplay,2303,2303,100.0
1996,roster,30,28,93.3
1996,standings_splits,1,1,100.0
1996,transactions,1,1,100.0
1996,winprobability,2303,2303,100.0
