year,field,total_checked,had_data,pct_available
2001,boxscore,2467,2467,100.0
2001,draft,1,1,100.0
2001,linescore,2467,2467,100.0
2001,playbyplay,2467,2467,100.0
2001,roster,30,30,100.0
2001,standings_splits,1,1,100.0
2001,transactions,1,1,100.0
2001,winprobability,2467,2467,100.0
