year,field,total_checked,had_data,pct_available
1998,boxscore,2464,2464,100.0
1998,draft,1,1,100.0
1998,linescore,2464,2464,100.0
1998,playbyplay,2464,2464,100.0
1998,roster,30,30,100.0
1998,standings_splits,1,1,100.0
1998,transactions,1,1,100.0
1998,winprobability,2464,2464,100.0
